Course Code,Course Title,Credits,Status,Year,Materials,Grade,Mode,Attendance
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Online,91.1
CSC 439,Statistical Processing Systems,3,E,4,Yes,A,Physical,95.6
CSC 439,Statistical Processing Systems,3,E,4,Yes,D,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,No,A,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,C,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,D,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,C,Hybrid,79.6
CSC 439,Statistical Processing Systems,3,E,4,Yes,A,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,F,Hybrid,68.4
CSC 439,Statistical Processing Systems,3,E,4,Yes,E,Hybrid,79.3
CSC 439,Statistical Processing Systems,3,E,4,No,D,Online,90.6
CSC 439,Statistical Processing Systems,3,E,4,No,C,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,B,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,No,E,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,No,C,Physical,85.1
CSC 439,Statistical Processing Systems,3,E,4,No,E,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,B,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,B,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,F,Physical,74.1
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Physical,90.3
CSC 439,Statistical Processing Systems,3,E,4,Yes,A,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,B,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Hybrid,92.6
CSC 439,Statistical Processing Systems,3,E,4,Yes,A,Online,90.8
CSC 439,Statistical Processing Systems,3,E,4,No,C,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Physical,89.9
CSC 439,Statistical Processing Systems,3,E,4,Yes,D,Physical,84.4
CSC 439,Statistical Processing Systems,3,E,4,Yes,B,Hybrid,94.3
CSC 439,Statistical Processing Systems,3,E,4,No,F,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,B,Online,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Online,88.4
CSC 439,Statistical Processing Systems,3,E,4,No,A,Physical,100
CSC 439,Statistical Processing Systems,3,E,4,No,D,Hybrid,100
CSC 439,Statistical Processing Systems,3,E,4,Yes,F,Hybrid,76.3
CSC 439,Statistical Processing Systems,3,E,4,Yes,D,Hybrid,99
CSC 439,Statistical Processing Systems,3,E,4,Yes,C,Hybrid,88.2
CSC 439,Statistical Processing Systems,3,E,4,No,C,Hybrid,97.6
CSC 439,Statistical Processing Systems,3,E,4,Yes,D,Hybrid,97.4
CSC 439,Statistical Processing Systems,3,E,4,Yes,E,Online,66
CSC 439,Statistical Processing Systems,3,E,4,Yes,F,Hybrid,89.6
CSC 439,Statistical Processing Systems,3,E,4,Yes,B,Physical,91
CSC 439,Statistical Processing Systems,3,E,4,No,F,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Online,80.8
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,73.9
CSC 451,Human Computer Interface,3,E,4,Yes,A,Hybrid,91
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,84.1
CSC 451,Human Computer Interface,3,E,4,Yes,D,Hybrid,79.1
CSC 451,Human Computer Interface,3,E,4,No,E,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,85.1
CSC 451,Human Computer Interface,3,E,4,No,C,Physical,86.3
CSC 451,Human Computer Interface,3,E,4,No,C,Online,100
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,94.3
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,91.2
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,C,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,No,C,Hybrid,88.8
CSC 451,Human Computer Interface,3,E,4,Yes,C,Online,84.9
CSC 451,Human Computer Interface,3,E,4,Yes,E,Online,73
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,D,Online,95.9
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,E,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,86.9
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,94.6
CSC 451,Human Computer Interface,3,E,4,Yes,E,Physical,73.2
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,92.3
CSC 451,Human Computer Interface,3,E,4,No,C,Hybrid,81.8
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,83.9
CSC 451,Human Computer Interface,3,E,4,No,B,Online,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,82.7
CSC 451,Human Computer Interface,3,E,4,No,A,Online,100
CSC 451,Human Computer Interface,3,E,4,Yes,E,Physical,76.9
CSC 451,Human Computer Interface,3,E,4,No,D,Online,82.5
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,95.2
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,75.8
CSC 451,Human Computer Interface,3,E,4,Yes,B,Online,100
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,C,Online,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Online,59.5
CSC 451,Human Computer Interface,3,E,4,No,C,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,94.3
CSC 451,Human Computer Interface,3,E,4,No,D,Online,85.3
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,86.3
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,76.6
CSC 451,Human Computer Interface,3,E,4,Yes,D,Physical,67.4
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,95.2
CSC 451,Human Computer Interface,3,E,4,Yes,E,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,89.8
CSC 451,Human Computer Interface,3,E,4,Yes,D,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,99.7
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,98.4
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,85.5
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,75
CSC 451,Human Computer Interface,3,E,4,No,C,Hybrid,98.1
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,97.2
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,99.2
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,73.3
CSC 451,Human Computer Interface,3,E,4,No,B,Online,81.3
CSC 451,Human Computer Interface,3,E,4,No,F,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,D,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,D,Hybrid,90.8
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,89.1
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,92.8
CSC 451,Human Computer Interface,3,E,4,Yes,A,Hybrid,82
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,93
CSC 451,Human Computer Interface,3,E,4,No,A,Online,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Online,77.2
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,76.9
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,88.8
CSC 451,Human Computer Interface,3,E,4,Yes,E,Physical,84.8
CSC 451,Human Computer Interface,3,E,4,Yes,A,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,93.6
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,89.7
CSC 451,Human Computer Interface,3,E,4,No,A,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,No,B,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,D,Physical,89.5
CSC 451,Human Computer Interface,3,E,4,Yes,C,Hybrid,95.6
CSC 451,Human Computer Interface,3,E,4,Yes,E,Hybrid,95.6
CSC 451,Human Computer Interface,3,E,4,No,C,Physical,99.9
CSC 451,Human Computer Interface,3,E,4,No,A,Online,96.3
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,91.8
CSC 451,Human Computer Interface,3,E,4,Yes,A,Online,100
CSC 451,Human Computer Interface,3,E,4,No,D,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Physical,94.3
CSC 451,Human Computer Interface,3,E,4,Yes,D,Hybrid,80.8
CSC 451,Human Computer Interface,3,E,4,Yes,F,Physical,100
CSC 451,Human Computer Interface,3,E,4,No,B,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,D,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,81.4
CSC 451,Human Computer Interface,3,E,4,Yes,D,Physical,79.4
CSC 451,Human Computer Interface,3,E,4,No,C,Physical,84.1
CSC 451,Human Computer Interface,3,E,4,No,B,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Hybrid,84.4
CSC 451,Human Computer Interface,3,E,4,Yes,A,Physical,100
CSC 451,Human Computer Interface,3,E,4,Yes,B,Online,75.8
CSC 451,Human Computer Interface,3,E,4,No,B,Hybrid,100
CSC 451,Human Computer Interface,3,E,4,Yes,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,F,Online,93.9
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Hybrid,82.3
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,60.4
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Hybrid,99.1
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,82.6
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,87.7
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,B,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Hybrid,88.6
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,91.7
CSC 455,Net-Centric Computing,2,C,4,No,A,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Online,66.5
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Physical,87.2
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,A,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Online,70.8
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,B,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Online,81.5
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Physical,98.5
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Hybrid,97.3
CSC 455,Net-Centric Computing,2,C,4,No,E,Online,82
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Hybrid,84.7
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,85.5
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,98.2
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Physical,99.8
CSC 455,Net-Centric Computing,2,C,4,No,E,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,F,Hybrid,86.1
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,B,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,77.1
CSC 455,Net-Centric Computing,2,C,4,No,C,Online,88.9
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Hybrid,93.2
CSC 455,Net-Centric Computing,2,C,4,No,A,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Online,78.6
CSC 455,Net-Centric Computing,2,C,4,No,E,Hybrid,87.8
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Physical,82
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Hybrid,91.9
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Online,100
CSC 455,Net-Centric Computing,2,C,4,No,A,Physical,99
CSC 455,Net-Centric Computing,2,C,4,No,F,Physical,92.5
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Hybrid,87.6
CSC 455,Net-Centric Computing,2,C,4,No,B,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,90.3
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,91.5
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Hybrid,89.8
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,76.4
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,90.7
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Online,71.3
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Physical,77.1
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,70.7
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Online,64.2
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,82.3
CSC 455,Net-Centric Computing,2,C,4,No,E,Online,74.1
CSC 455,Net-Centric Computing,2,C,4,No,B,Physical,88.8
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Hybrid,95.3
CSC 455,Net-Centric Computing,2,C,4,No,F,Physical,88.2
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,E,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,90
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Physical,80.6
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Hybrid,88.9
CSC 455,Net-Centric Computing,2,C,4,No,D,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,B,Online,96.4
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Physical,91
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Hybrid,76.6
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Hybrid,92.7
CSC 455,Net-Centric Computing,2,C,4,No,E,Physical,95.3
CSC 455,Net-Centric Computing,2,C,4,Yes,F,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,E,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Hybrid,98.4
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,94.6
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Hybrid,89.3
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Physical,74
CSC 455,Net-Centric Computing,2,C,4,Yes,C,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,A,Hybrid,100
CSC 455,Net-Centric Computing,2,C,4,Yes,E,Hybrid,69.6
CSC 455,Net-Centric Computing,2,C,4,No,C,Hybrid,88
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Online,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Physical,93.9
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Hybrid,93
CSC 455,Net-Centric Computing,2,C,4,No,D,Physical,97.3
CSC 455,Net-Centric Computing,2,C,4,No,B,Physical,100
CSC 455,Net-Centric Computing,2,C,4,Yes,B,Physical,100
CSC 455,Net-Centric Computing,2,C,4,No,C,Online,100
CSC 455,Net-Centric Computing,2,C,4,Yes,D,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,F,Online,69.8
CSC 497,Seminar on special topics in computer science,3,E,4,No,D,Physical,97.3
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,E,Hybrid,95.6
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Hybrid,79.3
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,F,Online,77.7
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,93.5
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,89
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Physical,96.8
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,99.8
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,84.7
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Hybrid,95.2
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Physical,94.8
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Hybrid,82.7
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Online,89.4
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,91.5
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Online,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,90.8
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,D,Physical,93.3
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,83.6
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Online,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,D,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,83.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,91.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,99.5
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Online,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Online,92.5
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Physical,88.6
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,81.4
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,93.3
CSC 497,Seminar on special topics in computer science,3,E,4,No,D,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Physical,97.7
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,F,Physical,83.1
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,80.9
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,80.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,84.8
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,84.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,E,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,71
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Online,87.6
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,88.7
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,95
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,77.6
CSC 497,Seminar on special topics in computer science,3,E,4,No,D,Online,96.3
CSC 497,Seminar on special topics in computer science,3,E,4,No,A,Online,83.8
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,A,Online,92.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,87.6
CSC 497,Seminar on special topics in computer science,3,E,4,No,B,Online,86
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Hybrid,84.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,A,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,E,Physical,70.1
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,91.8
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Hybrid,97.5
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Hybrid,93.9
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Hybrid,79.3
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Online,94.9
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Online,100
CSC 497,Seminar on special topics in computer science,3,E,4,No,E,Hybrid,88
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Physical,94.5
CSC 497,Seminar on special topics in computer science,3,E,4,No,A,Online,96
CSC 497,Seminar on special topics in computer science,3,E,4,No,E,Physical,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,E,Hybrid,86.6
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Online,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,99.1
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Online,67.8
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,D,Online,78.3
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Physical,87.3
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Online,86.3
CSC 497,Seminar on special topics in computer science,3,E,4,No,C,Hybrid,100
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,B,Hybrid,87
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,A,Hybrid,83.7
CSC 497,Seminar on special topics in computer science,3,E,4,Yes,C,Physical,100
CSC 441,Project Management,2,C,4,Yes,A,Physical,90.5
CSC 441,Project Management,2,C,4,Yes,B,Online,100
CSC 441,Project Management,2,C,4,Yes,A,Physical,98.7
CSC 441,Project Management,2,C,4,Yes,B,Physical,87.5
CSC 441,Project Management,2,C,4,Yes,D,Hybrid,100
CSC 441,Project Management,2,C,4,No,D,Online,100
CSC 441,Project Management,2,C,4,No,C,Physical,93.2
CSC 441,Project Management,2,C,4,Yes,C,Hybrid,96.1
CSC 441,Project Management,2,C,4,Yes,A,Physical,94.2
CSC 441,Project Management,2,C,4,Yes,A,Hybrid,94.6
CSC 441,Project Management,2,C,4,No,B,Hybrid,100
CSC 441,Project Management,2,C,4,Yes,C,Physical,99.8
CSC 441,Project Management,2,C,4,Yes,D,Physical,72.1
CSC 441,Project Management,2,C,4,No,C,Hybrid,100
CSC 441,Project Management,2,C,4,Yes,B,Online,82.9
CSC 441,Project Management,2,C,4,Yes,A,Physical,70
CSC 441,Project Management,2,C,4,Yes,D,Hybrid,74.1
CSC 441,Project Management,2,C,4,No,B,Physical,100
CSC 441,Project Management,2,C,4,No,D,Physical,87.8
CSC 441,Project Management,2,C,4,No,C,Physical,85.1
CSC 441,Project Management,2,C,4,Yes,D,Hybrid,99.2
CSC 441,Project Management,2,C,4,Yes,E,Online,81.5
CSC 441,Project Management,2,C,4,No,E,Physical,88.8
CSC 441,Project Management,2,C,4,No,C,Physical,100
CSC 441,Project Management,2,C,4,Yes,C,Physical,72.4
CSC 441,Project Management,2,C,4,No,B,Hybrid,85.5
CSC 441,Project Management,2,C,4,Yes,E,Hybrid,94.8
CSC 441,Project Management,2,C,4,Yes,C,Physical,100
CSC 441,Project Management,2,C,4,No,A,Online,100
CSC 441,Project Management,2,C,4,Yes,C,Online,79.6
CSC 441,Project Management,2,C,4,No,A,Physical,98.4
CSC 441,Project Management,2,C,4,Yes,C,Physical,72.5
CSC 441,Project Management,2,C,4,Yes,C,Online,82.8
CSC 441,Project Management,2,C,4,No,B,Physical,100
CSC 441,Project Management,2,C,4,No,A,Online,100
CSC 441,Project Management,2,C,4,Yes,E,Hybrid,100
CSC 441,Project Management,2,C,4,Yes,D,Hybrid,100
CSC 441,Project Management,2,C,4,No,D,Physical,88.4
CSC 441,Project Management,2,C,4,Yes,B,Online,100
CSC 441,Project Management,2,C,4,No,D,Hybrid,98.1
CSC 441,Project Management,2,C,4,No,C,Hybrid,81.5
CSC 441,Project Management,2,C,4,Yes,B,Physical,79.7
CSC 441,Project Management,2,C,4,Yes,A,Hybrid,100
CSC 441,Project Management,2,C,4,Yes,B,Hybrid,90.3
CSC 441,Project Management,2,C,4,No,A,Physical,100
CSC 441,Project Management,2,C,4,Yes,F,Physical,70.2
CSC 441,Project Management,2,C,4,Yes,A,Physical,100
CSC 441,Project Management,2,C,4,Yes,C,Physical,100
CSC 441,Project Management,2,C,4,Yes,C,Physical,100
CSC 441,Project Management,2,C,4,Yes,B,Hybrid,82.4
CSC 441,Project Management,2,C,4,Yes,C,Hybrid,72.2
CSC 441,Project Management,2,C,4,No,A,Physical,100
CSC 441,Project Management,2,C,4,No,D,Physical,100
CSC 441,Project Management,2,C,4,No,B,Physical,99.9
CSC 441,Project Management,2,C,4,Yes,C,Online,98.9
CSC 441,Project Management,2,C,4,Yes,D,Physical,100
CSC 441,Project Management,2,C,4,No,E,Hybrid,97.8
CSC 441,Project Management,2,C,4,Yes,D,Physical,95.4
CSC 441,Project Management,2,C,4,No,C,Physical,100
CSC 441,Project Management,2,C,4,No,B,Online,84.3
